./extracted_images/with_800\with1353.jpg 1 403 68 179 218
./extracted_images/with_800\with1354.jpg 1 403 68 185 229
./extracted_images/with_800\with1355.jpg 1 403 76 185 220
./extracted_images/with_800\with1356.jpg 1 403 69 186 230
./extracted_images/with_800\with1357.jpg 1 409 78 177 221
./extracted_images/with_800\with1358.jpg 1 406 76 178 222
./extracted_images/with_800\with1359.jpg 1 399 78 185 220
./extracted_images/with_800\with136.jpg 1 371 127 130 182
./extracted_images/with_800\with1360.jpg 1 393 78 188 222
./extracted_images/with_800\with1361.jpg 1 389 73 182 222
./extracted_images/with_800\with1362.jpg 1 392 76 178 220
./extracted_images/with_800\with1363.jpg 1 392 72 176 223
./extracted_images/with_800\with1364.jpg 1 394 73 174 224
./extracted_images/with_800\with1365.jpg 1 393 74 175 220
./extracted_images/with_800\with1366.jpg 1 392 78 176 216
./extracted_images/with_800\with1367.jpg 1 394 78 171 221
./extracted_images/with_800\with1368.jpg 1 391 86 174 213
./extracted_images/with_800\with1369.jpg 1 388 82 172 222
./extracted_images/with_800\with137.jpg 1 365 129 133 177
./extracted_images/with_800\with1370.jpg 1 376 83 180 221
./extracted_images/with_800\with1371.jpg 1 383 91 173 213
./extracted_images/with_800\with1372.jpg 1 383 91 171 217
./extracted_images/with_800\with1373.jpg 1 383 92 171 216
./extracted_images/with_800\with1374.jpg 1 383 92 175 208
./extracted_images/with_800\with1375.jpg 1 384 86 175 217
./extracted_images/with_800\with1376.jpg 1 384 86 170 213
./extracted_images/with_800\with1377.jpg 1 389 84 171 217
./extracted_images/with_800\with1378.jpg 1 389 78 168 214
./extracted_images/with_800\with1379.jpg 1 389 81 171 211
./extracted_images/with_800\with138.jpg 1 358 131 134 182
./extracted_images/with_800\with1380.jpg 1 388 79 169 217
./extracted_images/with_800\with1381.jpg 1 388 79 171 215
./extracted_images/with_800\with1382.jpg 1 391 75 168 219
./extracted_images/with_800\with1383.jpg 1 391 75 171 220
./extracted_images/with_800\with1384.jpg 1 391 79 173 218
./extracted_images/with_800\with1385.jpg 1 391 79 178 222
./extracted_images/with_800\with1386.jpg 1 393 81 176 220
./extracted_images/with_800\with1387.jpg 1 393 81 174 230
./extracted_images/with_800\with1388.jpg 1 395 85 176 228
./extracted_images/with_800\with1389.jpg 1 395 85 179 228
./extracted_images/with_800\with139.jpg 1 350 133 126 182
./extracted_images/with_800\with1390.jpg 1 381 77 194 237
./extracted_images/with_800\with1391.jpg 1 393 85 182 235
./extracted_images/with_800\with1392.jpg 1 393 85 183 230
./extracted_images/with_800\with1393.jpg 1 393 86 183 229
./extracted_images/with_800\with1394.jpg 1 389 84 185 235
./extracted_images/with_800\with1395.jpg 1 390 89 187 231
./extracted_images/with_800\with1396.jpg 1 389 84 186 231
./extracted_images/with_800\with1397.jpg 1 385 90 190 230
./extracted_images/with_800\with1398.jpg 1 384 88 184 226
./extracted_images/with_800\with1399.jpg 1 388 88 180 226
./extracted_images/with_800\with140.jpg 1 349 137 128 180
./extracted_images/with_800\with1400.jpg 1 375 85 191 231
./extracted_images/with_800\with1401.jpg 1 384 89 181 227
./extracted_images/with_800\with1402.jpg 1 384 89 180 221
./extracted_images/with_800\with1403.jpg 1 384 90 183 220
./extracted_images/with_800\with1404.jpg 1 384 90 182 224
./extracted_images/with_800\with1405.jpg 1 388 88 178 226
./extracted_images/with_800\with1406.jpg 1 388 79 186 224
./extracted_images/with_800\with1407.jpg 1 388 67 185 226
./extracted_images/with_800\with1408.jpg 1 396 69 177 222
./extracted_images/with_800\with1409.jpg 1 396 69 174 225
./extracted_images/with_800\with141.jpg 1 338 141 128 181
./extracted_images/with_800\with1410.jpg 1 384 76 183 223
./extracted_images/with_800\with1411.jpg 1 385 78 182 221
./extracted_images/with_800\with1412.jpg 1 391 80 170 229
./extracted_images/with_800\with1413.jpg 1 381 89 180 220
./extracted_images/with_800\with1414.jpg 1 380 88 159 233
./extracted_images/with_800\with1415.jpg 1 348 92 185 226
./extracted_images/with_800\with1416.jpg 1 348 81 169 225
./extracted_images/with_800\with1417.jpg 1 334 77 182 230
./extracted_images/with_800\with1418.jpg 1 332 74 160 224
./extracted_images/with_800\with1419.jpg 1 327 73 165 225
./extracted_images/with_800\with142.jpg 1 334 146 131 183
./extracted_images/with_800\with1420.jpg 1 326 75 166 216
./extracted_images/with_800\with1421.jpg 1 327 80 164 225
./extracted_images/with_800\with1422.jpg 1 327 96 160 216
./extracted_images/with_800\with1423.jpg 1 327 96 157 216
./extracted_images/with_800\with1424.jpg 1 320 108 166 206
./extracted_images/with_800\with1425.jpg 1 320 108 157 212
./extracted_images/with_800\with1426.jpg 1 321 108 156 212
./extracted_images/with_800\with1427.jpg 1 324 91 156 208
./extracted_images/with_800\with1428.jpg 1 326 91 158 203
./extracted_images/with_800\with1429.jpg 1 328 87 162 208
./extracted_images/with_800\with143.jpg 1 340 150 130 183
./extracted_images/with_800\with1430.jpg 1 346 101 154 203
./extracted_images/with_800\with1431.jpg 1 348 97 153 207
./extracted_images/with_800\with1432.jpg 1 354 108 154 201
./extracted_images/with_800\with1433.jpg 1 354 108 154 208
./extracted_images/with_800\with1434.jpg 1 360 121 148 195
./extracted_images/with_800\with1435.jpg 1 363 117 149 201
./extracted_images/with_800\with1436.jpg 1 362 120 150 198
./extracted_images/with_800\with1437.jpg 1 369 113 150 198
./extracted_images/with_800\with1438.jpg 1 376 111 148 195
./extracted_images/with_800\with1439.jpg 1 392 105 136 188
./extracted_images/with_800\with144.jpg 1 335 149 138 182
./extracted_images/with_800\with1440.jpg 1 396 111 147 184
./extracted_images/with_800\with1441.jpg 1 399 106 141 189
./extracted_images/with_800\with1442.jpg 1 412 114 139 180
./extracted_images/with_800\with1443.jpg 1 414 108 137 188
./extracted_images/with_800\with1444.jpg 1 418 130 132 173
./extracted_images/with_800\with1445.jpg 1 430 132 118 170
./extracted_images/with_800\with1446.jpg 1 418 140 133 163
./extracted_images/with_800\with1447.jpg 1 406 149 129 163
./extracted_images/with_800\with1448.jpg 1 402 150 127 159
./extracted_images/with_800\with1449.jpg 1 402 140 119 156
./extracted_images/with_800\with145.jpg 1 333 148 138 179
./extracted_images/with_800\with1450.jpg 1 400 140 120 156
./extracted_images/with_800\with1451.jpg 1 400 137 115 153
./extracted_images/with_800\with1452.jpg 1 393 136 122 154
./extracted_images/with_800\with1453.jpg 1 393 131 112 153
./extracted_images/with_800\with1454.jpg 1 387 134 119 154
./extracted_images/with_800\with1455.jpg 1 387 134 118 153
./extracted_images/with_800\with1456.jpg 1 387 137 125 153
./extracted_images/with_800\with1457.jpg 1 393 133 125 154
./extracted_images/with_800\with1458.jpg 1 396 133 122 154
./extracted_images/with_800\with1459.jpg 1 394 125 118 165
./extracted_images/with_800\with146.jpg 1 339 139 134 182
./extracted_images/with_800\with1460.jpg 1 382 131 119 160
./extracted_images/with_800\with1461.jpg 1 383 125 112 169
./extracted_images/with_800\with1462.jpg 1 375 127 120 166
./extracted_images/with_800\with1463.jpg 1 373 119 122 176
./extracted_images/with_800\with1464.jpg 1 368 124 129 169
./extracted_images/with_800\with1465.jpg 1 368 124 126 170
./extracted_images/with_800\with1466.jpg 1 367 127 129 170
./extracted_images/with_800\with1467.jpg 1 367 114 135 186
./extracted_images/with_800\with1468.jpg 1 371 117 135 182
./extracted_images/with_800\with1469.jpg 1 371 112 138 185
./extracted_images/with_800\with147.jpg 1 345 137 133 181
./extracted_images/with_800\with1470.jpg 1 376 114 137 188
./extracted_images/with_800\with1471.jpg 1 377 109 138 197
./extracted_images/with_800\with1472.jpg 1 373 115 143 194
./extracted_images/with_800\with1473.jpg 1 373 115 143 196
./extracted_images/with_800\with1474.jpg 1 383 117 143 207
./extracted_images/with_800\with1475.jpg 1 380 115 149 213
./extracted_images/with_800\with1476.jpg 1 380 127 149 208
./extracted_images/with_800\with1477.jpg 1 380 127 147 215
./extracted_images/with_800\with1478.jpg 1 375 136 153 206
./extracted_images/with_800\with1479.jpg 1 375 136 148 208
./extracted_images/with_800\with148.jpg 1 348 132 136 180
./extracted_images/with_800\with1480.jpg 1 379 136 151 205
./extracted_images/with_800\with1481.jpg 1 377 125 154 218
./extracted_images/with_800\with1482.jpg 1 383 133 152 212
./extracted_images/with_800\with1483.jpg 1 383 127 146 214
./extracted_images/with_800\with1484.jpg 1 380 131 149 210
./extracted_images/with_800\with1485.jpg 1 378 122 146 205
./extracted_images/with_800\with1486.jpg 1 376 124 149 206
./extracted_images/with_800\with1487.jpg 1 375 115 144 200
./extracted_images/with_800\with1488.jpg 1 370 111 149 203
./extracted_images/with_800\with1489.jpg 1 370 107 139 201
./extracted_images/with_800\with149.jpg 1 345 126 139 180
./extracted_images/with_800\with1490.jpg 1 361 108 144 200
./extracted_images/with_800\with1491.jpg 1 357 102 141 206
./extracted_images/with_800\with1492.jpg 1 344 108 150 200
./extracted_images/with_800\with1493.jpg 1 345 105 142 203
./extracted_images/with_800\with1494.jpg 1 345 109 141 198
./extracted_images/with_800\with1495.jpg 1 345 109 143 201
./extracted_images/with_800\with1496.jpg 1 346 121 141 194
./extracted_images/with_800\with1497.jpg 1 352 119 140 200
./extracted_images/with_800\with1498.jpg 1 351 122 141 197
./extracted_images/with_800\with1499.jpg 1 353 110 148 205
./extracted_images/with_800\with150.jpg 1 339 121 139 184
./extracted_images/with_800\with1500.jpg 1 353 110 150 203
./extracted_images/with_800\with1501.jpg 1 351 104 145 204
./extracted_images/with_800\with1502.jpg 1 352 90 144 211
./extracted_images/with_800\with1503.jpg 1 346 95 146 203
./extracted_images/with_800\with1504.jpg 1 345 86 143 201
./extracted_images/with_800\with1505.jpg 1 341 88 145 201
./extracted_images/with_800\with1506.jpg 1 341 84 146 199
./extracted_images/with_800\with1507.jpg 1 340 89 147 194
./extracted_images/with_800\with1508.jpg 1 340 86 143 202
./extracted_images/with_800\with1509.jpg 1 335 94 148 194
./extracted_images/with_800\with151.jpg 1 337 115 134 189
./extracted_images/with_800\with1510.jpg 1 336 96 149 196
./extracted_images/with_800\with1511.jpg 1 332 102 138 197
./extracted_images/with_800\with1512.jpg 1 329 108 139 195
./extracted_images/with_800\with1513.jpg 1 329 108 138 197
./extracted_images/with_800\with1514.jpg 1 323 116 140 193
./extracted_images/with_800\with1515.jpg 1 323 116 140 194
./extracted_images/with_800\with1516.jpg 1 325 119 138 191
./extracted_images/with_800\with1517.jpg 1 325 119 132 193
./extracted_images/with_800\with1518.jpg 1 321 120 137 191
./extracted_images/with_800\with1519.jpg 1 321 120 136 190
./extracted_images/with_800\with152.jpg 1 345 113 132 192
./extracted_images/with_800\with1520.jpg 1 306 121 150 188
./extracted_images/with_800\with1521.jpg 1 313 115 143 190
./extracted_images/with_800\with1522.jpg 1 313 115 138 184
./extracted_images/with_800\with1523.jpg 1 311 110 143 189
./extracted_images/with_800\with1524.jpg 1 311 107 132 192
./extracted_images/with_800\with1525.jpg 1 306 107 138 190
./extracted_images/with_800\with1526.jpg 1 306 107 135 192
./extracted_images/with_800\with1527.jpg 1 303 109 138 190
./extracted_images/with_800\with1528.jpg 1 303 109 133 187
./extracted_images/with_800\with1529.jpg 1 299 109 137 187
./extracted_images/with_800\with153.jpg 1 348 112 135 188
./extracted_images/with_800\with1530.jpg 1 292 102 143 187
./extracted_images/with_800\with1531.jpg 1 292 90 137 195
./extracted_images/with_800\with1532.jpg 1 286 87 143 188
./extracted_images/with_800\with1533.jpg 1 288 77 136 193
./extracted_images/with_800\with1534.jpg 1 291 77 134 193
./extracted_images/with_800\with1535.jpg 1 291 77 133 191
./extracted_images/with_800\with1536.jpg 1 281 79 143 189
./extracted_images/with_800\with1537.jpg 1 281 79 140 188
./extracted_images/with_800\with1538.jpg 1 282 81 139 186
./extracted_images/with_800\with1539.jpg 1 282 81 140 192
./extracted_images/with_800\with154.jpg 1 353 110 130 187
./extracted_images/with_800\with1540.jpg 1 284 90 143 194
./extracted_images/with_800\with1541.jpg 1 287 93 144 194
./extracted_images/with_800\with1542.jpg 1 299 98 140 195
./extracted_images/with_800\with1543.jpg 1 302 98 142 194
./extracted_images/with_800\with1544.jpg 1 308 102 140 195
./extracted_images/with_800\with1545.jpg 1 319 105 139 200
./extracted_images/with_800\with1546.jpg 1 326 111 143 200
./extracted_images/with_800\with1547.jpg 1 330 116 146 194
./extracted_images/with_800\with1548.jpg 1 345 115 138 195
./extracted_images/with_800\with1549.jpg 1 345 117 144 197
./extracted_images/with_800\with155.jpg 1 357 114 134 186
./extracted_images/with_800\with1550.jpg 1 354 116 134 195
./extracted_images/with_800\with1551.jpg 1 354 112 146 193
./extracted_images/with_800\with1552.jpg 1 358 108 140 199
./extracted_images/with_800\with1553.jpg 1 362 108 144 202
./extracted_images/with_800\with1554.jpg 1 363 106 144 196
./extracted_images/with_800\with1555.jpg 1 368 105 140 198
./extracted_images/with_800\with1556.jpg 1 370 104 142 197
./extracted_images/with_800\with1557.jpg 1 372 104 143 198
./extracted_images/with_800\with1558.jpg 1 377 101 145 199
./extracted_images/with_800\with1559.jpg 1 386 85 147 204
./extracted_images/with_800\with156.jpg 1 359 117 135 180
./extracted_images/with_800\with1560.jpg 1 401 73 144 203
./extracted_images/with_800\with1561.jpg 1 402 76 149 203
./extracted_images/with_800\with1562.jpg 1 401 75 142 201
./extracted_images/with_800\with1563.jpg 1 401 70 150 211
./extracted_images/with_800\with1564.jpg 1 401 81 147 196
./extracted_images/with_800\with1565.jpg 1 401 76 149 206
./extracted_images/with_800\with1566.jpg 1 398 78 146 206
./extracted_images/with_800\with1567.jpg 1 394 83 144 203
./extracted_images/with_800\with1568.jpg 1 395 85 146 203
./extracted_images/with_800\with1569.jpg 1 393 85 145 207
./extracted_images/with_800\with157.jpg 1 368 114 131 188
./extracted_images/with_800\with1570.jpg 1 393 89 136 208
./extracted_images/with_800\with1571.jpg 1 398 81 135 203
./extracted_images/with_800\with1572.jpg 1 388 89 148 202
./extracted_images/with_800\with1573.jpg 1 388 91 142 197
./extracted_images/with_800\with1574.jpg 1 388 91 142 201
./extracted_images/with_800\with1575.jpg 1 387 92 146 200
./extracted_images/with_800\with1576.jpg 1 387 92 142 200
./extracted_images/with_800\with1577.jpg 1 383 94 146 198
./extracted_images/with_800\with1578.jpg 1 383 88 147 205
./extracted_images/with_800\with1579.jpg 1 381 90 149 202
./extracted_images/with_800\with158.jpg 1 364 112 137 188
./extracted_images/with_800\with1580.jpg 1 380 92 148 203
./extracted_images/with_800\with1581.jpg 1 380 92 143 202
./extracted_images/with_800\with1582.jpg 1 379 91 147 207
./extracted_images/with_800\with1583.jpg 1 379 91 147 202
./extracted_images/with_800\with1584.jpg 1 381 92 145 201
./extracted_images/with_800\with1585.jpg 1 382 80 147 214
./extracted_images/with_800\with1586.jpg 1 388 79 141 208
./extracted_images/with_800\with1587.jpg 1 386 74 145 204
./extracted_images/with_800\with1588.jpg 1 382 73 152 204
./extracted_images/with_800\with1589.jpg 1 383 66 147 213
./extracted_images/with_800\with159.jpg 1 373 117 140 182
./extracted_images/with_800\with1590.jpg 1 372 65 154 210
./extracted_images/with_800\with1591.jpg 1 369 76 154 203
./extracted_images/with_800\with1592.jpg 1 373 78 144 206
./extracted_images/with_800\with1593.jpg 1 373 85 144 199
./extracted_images/with_800\with1594.jpg 1 373 76 157 207
./extracted_images/with_800\with1595.jpg 1 387 81 143 203
./extracted_images/with_800\with1596.jpg 1 397 84 144 193
./extracted_images/with_800\with1597.jpg 1 397 84 147 201
./extracted_images/with_800\with1598.jpg 1 402 85 142 200
./extracted_images/with_800\with1599.jpg 1 402 85 144 200
./extracted_images/with_800\with160.jpg 1 382 118 132 187
./extracted_images/with_800\with1600.jpg 1 397 89 147 202
./extracted_images/with_800\with1601.jpg 1 389 90 155 201
./extracted_images/with_800\with1602.jpg 1 389 90 148 205
./extracted_images/with_800\with1603.jpg 1 388 90 148 204
./extracted_images/with_800\with1604.jpg 1 390 83 144 208
./extracted_images/with_800\with1605.jpg 1 388 89 150 200
./extracted_images/with_800\with1606.jpg 1 388 89 136 207
./extracted_images/with_800\with1607.jpg 1 376 90 152 207
./extracted_images/with_800\with1608.jpg 1 376 90 145 208
./extracted_images/with_800\with1609.jpg 1 372 90 149 208
./extracted_images/with_800\with161.jpg 1 382 119 134 184
./extracted_images/with_800\with1610.jpg 1 374 93 150 200
./extracted_images/with_800\with1611.jpg 1 374 93 151 207
./extracted_images/with_800\with1612.jpg 1 382 91 148 202
./extracted_images/with_800\with1613.jpg 1 382 91 148 201
./extracted_images/with_800\with1614.jpg 1 386 91 148 201
./extracted_images/with_800\with1615.jpg 1 386 91 146 201
./extracted_images/with_800\with1616.jpg 1 379 94 146 200
./extracted_images/with_800\with1617.jpg 1 366 94 151 203
./extracted_images/with_800\with1618.jpg 1 363 95 145 201
./extracted_images/with_800\with1619.jpg 1 351 99 147 197
./extracted_images/with_800\with162.jpg 1 392 117 136 185
./extracted_images/with_800\with1620.jpg 1 339 89 141 197
./extracted_images/with_800\with1621.jpg 1 328 84 141 190
./extracted_images/with_800\with1622.jpg 1 324 74 143 193
./extracted_images/with_800\with1623.jpg 1 321 60 135 207
./extracted_images/with_800\with1624.jpg 1 301 56 155 206
./extracted_images/with_800\with1625.jpg 1 298 48 134 204
./extracted_images/with_800\with1626.jpg 1 282 52 145 201
./extracted_images/with_800\with1627.jpg 1 276 48 142 204
./extracted_images/with_800\with1628.jpg 1 273 47 146 204
./extracted_images/with_800\with1629.jpg 1 269 53 151 202
./extracted_images/with_800\with163.jpg 1 396 117 138 179
./extracted_images/with_800\with1630.jpg 1 268 74 146 200
./extracted_images/with_800\with1631.jpg 1 270 80 155 204
./extracted_images/with_800\with1632.jpg 1 277 92 154 195
./extracted_images/with_800\with1633.jpg 1 289 97 145 198
./extracted_images/with_800\with1634.jpg 1 296 99 151 200
./extracted_images/with_800\with1635.jpg 1 310 102 144 195
./extracted_images/with_800\with1636.jpg 1 307 103 140 197
./extracted_images/with_800\with1637.jpg 1 310 103 152 205
./extracted_images/with_800\with1638.jpg 1 316 109 143 200
./extracted_images/with_800\with1639.jpg 1 314 112 146 193
./extracted_images/with_800\with164.jpg 1 402 113 137 189
./extracted_images/with_800\with1640.jpg 1 316 111 138 201
./extracted_images/with_800\with1641.jpg 1 317 112 143 196
./extracted_images/with_800\with1642.jpg 1 318 117 143 201
./extracted_images/with_800\with1643.jpg 1 318 117 139 201
./extracted_images/with_800\with1644.jpg 1 319 121 138 197
./extracted_images/with_800\with1645.jpg 1 319 121 140 189
./extracted_images/with_800\with1646.jpg 1 318 114 141 196
./extracted_images/with_800\with1647.jpg 1 316 117 143 196
./extracted_images/with_800\with1648.jpg 1 316 117 138 193
./extracted_images/with_800\with1649.jpg 1 321 116 139 192
./extracted_images/with_800\with165.jpg 1 406 103 139 184
./extracted_images/with_800\with1650.jpg 1 322 117 142 192
./extracted_images/with_800\with1651.jpg 1 322 117 142 194
./extracted_images/with_800\with1652.jpg 1 328 119 136 192
./extracted_images/with_800\with1653.jpg 1 328 119 137 191
./extracted_images/with_800\with1654.jpg 1 330 122 135 188
./extracted_images/with_800\with1655.jpg 1 329 118 140 193
./extracted_images/with_800\with1656.jpg 1 332 116 137 195
./extracted_images/with_800\with1657.jpg 1 332 118 138 194
./extracted_images/with_800\with1658.jpg 1 333 118 137 194
./extracted_images/with_800\with1659.jpg 1 333 118 139 193
./extracted_images/with_800\with166.jpg 1 405 103 139 188
./extracted_images/with_800\with1660.jpg 1 332 118 141 189
./extracted_images/with_800\with1661.jpg 1 332 118 139 190
./extracted_images/with_800\with1662.jpg 1 335 122 136 186
./extracted_images/with_800\with1663.jpg 1 336 121 135 188
./extracted_images/with_800\with1664.jpg 1 332 122 139 187
./extracted_images/with_800\with1665.jpg 1 332 122 142 187
./extracted_images/with_800\with1666.jpg 1 337 117 137 192
./extracted_images/with_800\with1667.jpg 1 339 117 138 192
./extracted_images/with_800\with1668.jpg 1 342 117 135 192
./extracted_images/with_800\with1669.jpg 1 345 118 139 194
./extracted_images/with_800\with167.jpg 1 405 105 135 181
./extracted_images/with_800\with1670.jpg 1 348 126 138 186
./extracted_images/with_800\with1671.jpg 1 349 122 137 190
./extracted_images/with_800\with1672.jpg 1 349 122 139 193
./extracted_images/with_800\with1673.jpg 1 355 123 138 190
./extracted_images/with_800\with1674.jpg 1 355 123 144 195
./extracted_images/with_800\with1675.jpg 1 361 120 138 198
./extracted_images/with_800\with1676.jpg 1 361 120 145 200
./extracted_images/with_800\with1677.jpg 1 361 119 146 193
./extracted_images/with_800\with1678.jpg 1 364 120 143 193
./extracted_images/with_800\with1679.jpg 1 368 122 139 191
./extracted_images/with_800\with168.jpg 1 400 105 142 182
./extracted_images/with_800\with1680.jpg 1 351 98 155 212
./extracted_images/with_800\with1681.jpg 1 350 100 151 211
./extracted_images/with_800\with1682.jpg 1 348 101 153 210
./extracted_images/with_800\with1683.jpg 1 348 101 149 209
./extracted_images/with_800\with1684.jpg 1 348 101 149 210
./extracted_images/with_800\with1685.jpg 1 348 101 153 210
./extracted_images/with_800\with1686.jpg 1 352 100 149 211
./extracted_images/with_800\with1687.jpg 1 355 95 151 214
./extracted_images/with_800\with1688.jpg 1 359 91 147 218
./extracted_images/with_800\with1689.jpg 1 360 97 156 209
./extracted_images/with_800\with169.jpg 1 401 104 142 187
./extracted_images/with_800\with1690.jpg 1 376 93 141 214
./extracted_images/with_800\with1691.jpg 1 375 89 152 216
./extracted_images/with_800\with1692.jpg 1 380 78 154 219
./extracted_images/with_800\with1693.jpg 1 379 81 157 217
./extracted_images/with_800\with1694.jpg 1 379 81 158 219
./extracted_images/with_800\with1695.jpg 1 383 86 156 215
./extracted_images/with_800\with1696.jpg 1 382 80 159 222
./extracted_images/with_800\with1697.jpg 1 377 79 167 217
./extracted_images/with_800\with1698.jpg 1 384 76 151 222
./extracted_images/with_800\with1699.jpg 1 376 82 163 216
./extracted_images/with_800\with170.jpg 1 395 83 147 199
./extracted_images/with_800\with1700.jpg 1 373 87 168 209
./extracted_images/with_800\with1701.jpg 1 377 81 156 219
./extracted_images/with_800\with1702.jpg 1 380 86 153 214
./extracted_images/with_800\with1703.jpg 1 385 85 148 218
./extracted_images/with_800\with1704.jpg 1 379 87 157 217
./extracted_images/with_800\with1705.jpg 1 387 87 152 216
./extracted_images/with_800\with1706.jpg 1 384 84 157 219
./extracted_images/with_800\with1707.jpg 1 384 84 156 223
./extracted_images/with_800\with1708.jpg 1 388 88 155 214
./extracted_images/with_800\with1709.jpg 1 388 88 151 220
./extracted_images/with_800\with171.jpg 1 388 81 143 194
./extracted_images/with_800\with1710.jpg 1 392 81 148 221
./extracted_images/with_800\with1711.jpg 1 386 89 155 215
./extracted_images/with_800\with1712.jpg 1 386 89 157 212
./extracted_images/with_800\with1713.jpg 1 387 86 156 215
./extracted_images/with_800\with1714.jpg 1 387 86 160 218
./extracted_images/with_800\with1715.jpg 1 390 86 157 216
./extracted_images/with_800\with1716.jpg 1 390 88 151 211
./extracted_images/with_800\with1717.jpg 1 390 88 153 214
./extracted_images/with_800\with1718.jpg 1 385 83 158 219
./extracted_images/with_800\with1719.jpg 1 389 81 157 215
./extracted_images/with_800\with172.jpg 1 382 70 144 189
./extracted_images/with_800\with1720.jpg 1 397 78 148 216
./extracted_images/with_800\with1721.jpg 1 391 72 154 222
./extracted_images/with_800\with1722.jpg 1 391 72 156 220
./extracted_images/with_800\with1723.jpg 1 392 70 158 220
./extracted_images/with_800\with1724.jpg 1 392 69 157 225
./extracted_images/with_800\with1725.jpg 1 394 79 155 215
./extracted_images/with_800\with1726.jpg 1 392 61 155 223
./extracted_images/with_800\with1727.jpg 1 391 64 156 220
./extracted_images/with_800\with1728.jpg 1 391 64 161 230
./extracted_images/with_800\with1729.jpg 1 399 75 153 219
./extracted_images/with_800\with173.jpg 1 382 68 146 197
./extracted_images/with_800\with1730.jpg 1 400 77 155 218
./extracted_images/with_800\with1731.jpg 1 400 77 159 218
./extracted_images/with_800\with1732.jpg 1 401 83 150 209
./extracted_images/with_800\with1733.jpg 1 405 68 153 220
./extracted_images/with_800\with1734.jpg 1 406 83 150 219
./extracted_images/with_800\with1735.jpg 1 406 83 150 220
./extracted_images/with_800\with1736.jpg 1 414 96 142 207
./extracted_images/with_800\with1737.jpg 1 414 96 148 230
./extracted_images/with_800\with1738.jpg 1 418 110 140 208
./extracted_images/with_800\with1739.jpg 1 400 103 158 215
./extracted_images/with_800\with174.jpg 1 380 67 144 200
./extracted_images/with_800\with1740.jpg 1 400 95 151 220
./extracted_images/with_800\with1741.jpg 1 400 90 147 203
./extracted_images/with_800\with1742.jpg 1 400 78 147 215
./extracted_images/with_800\with1743.jpg 1 398 78 149 210
./extracted_images/with_800\with1744.jpg 1 398 80 142 208
./extracted_images/with_800\with1745.jpg 1 393 81 149 209
./extracted_images/with_800\with1746.jpg 1 393 78 151 212
./extracted_images/with_800\with1747.jpg 1 390 78 154 206
./extracted_images/with_800\with1748.jpg 1 390 72 151 212
./extracted_images/with_800\with1749.jpg 1 408 68 143 217
./extracted_images/with_800\with175.jpg 1 385 73 143 188
./extracted_images/with_800\with1750.jpg 1 421 65 140 218
./extracted_images/with_800\with1751.jpg 1 417 60 152 215
./extracted_images/with_800\with1752.jpg 1 417 63 153 212
./extracted_images/with_800\with1753.jpg 1 422 60 149 211
./extracted_images/with_800\with1754.jpg 1 422 63 149 208
./extracted_images/with_800\with1755.jpg 1 420 63 151 214
./extracted_images/with_800\with1756.jpg 1 416 76 154 216
./extracted_images/with_800\with1757.jpg 1 430 49 148 216
./extracted_images/with_800\with1758.jpg 1 421 38 147 210
./extracted_images/with_800\with1759.jpg 1 412 37 145 206
./extracted_images/with_800\with176.jpg 1 395 74 144 191
./extracted_images/with_800\with1760.jpg 1 397 45 142 214
./extracted_images/with_800\with1761.jpg 1 389 45 150 209
./extracted_images/with_800\with1762.jpg 1 389 47 144 207
./extracted_images/with_800\with1763.jpg 1 379 57 147 207
./extracted_images/with_800\with1764.jpg 1 380 54 146 210
./extracted_images/with_800\with1765.jpg 1 379 63 143 206
./extracted_images/with_800\with1766.jpg 1 378 63 144 207
./extracted_images/with_800\with1767.jpg 1 378 66 143 204
./extracted_images/with_800\with1768.jpg 1 379 65 143 197
./extracted_images/with_800\with1769.jpg 1 378 61 143 204
./extracted_images/with_800\with177.jpg 1 400 73 144 193
./extracted_images/with_800\with1770.jpg 1 370 64 149 210
./extracted_images/with_800\with1771.jpg 1 372 59 146 212
./extracted_images/with_800\with1772.jpg 1 379 66 142 207
./extracted_images/with_800\with1773.jpg 1 377 66 144 206
./extracted_images/with_800\with1774.jpg 1 377 64 146 208
./extracted_images/with_800\with1775.jpg 1 378 64 145 205
./extracted_images/with_800\with1776.jpg 1 378 66 149 203
./extracted_images/with_800\with1777.jpg 1 380 66 147 206
./extracted_images/with_800\with1778.jpg 1 380 64 148 208
./extracted_images/with_800\with1779.jpg 1 382 63 147 210
./extracted_images/with_800\with178.jpg 1 408 74 141 194
./extracted_images/with_800\with1780.jpg 1 384 63 147 210
./extracted_images/with_800\with1781.jpg 1 385 66 148 207
./extracted_images/with_800\with1782.jpg 1 375 63 159 209
./extracted_images/with_800\with1783.jpg 1 387 68 146 206
./extracted_images/with_800\with1784.jpg 1 386 68 146 207
./extracted_images/with_800\with1785.jpg 1 387 67 147 213
./extracted_images/with_800\with1786.jpg 1 388 71 144 207
./extracted_images/with_800\with1787.jpg 1 389 71 143 202
./extracted_images/with_800\with1788.jpg 1 387 68 145 206
./extracted_images/with_800\with1789.jpg 1 390 68 142 203
./extracted_images/with_800\with179.jpg 1 415 74 146 190
./extracted_images/with_800\with1790.jpg 1 392 68 143 204
./extracted_images/with_800\with1791.jpg 1 392 63 146 205
./extracted_images/with_800\with1792.jpg 1 390 63 148 207
